iso3,year,ip_pay,ip_rec,comm_comp_imp_pct,ca_gdp_pct,exp_gs,exp_gspi,gdp,goods_exp,goods_imp,imp_gs,imp_gspi,ins_fin_exp_pct,net_prim_inc,net_sec_inc,net_trd_goods,remit_paid,remit_rec_gdp_pct,remit_rec,pers_trans_rec,prim_inc_pay,sec_inc_rec,serv_exp,trd_serv_gdp_pct,trans_serv_exp_pct,travel_serv_exp_pct
DEU,1990,3797381850,1986983701,33.03416674,2.612582873,457350000000,529133000000,1778160000000,396020000000,324091000000,411514000000,460723000000,.809967483,22574184662,-21953805782,71929019946,6542014537,.274219192,4876062012,,49208506951,12067593163,61330285662,8.365604078,26.28052635,23.36532686
DEU,1991,3996522505,1837346438,32.06713079,-1.193012233,443730000000,525525000000,1875790000000,383562000000,361924000000,452349000000,517223000000,6.469052738,16921708725,-30679140696,21637818525,6600992158,.257118085,4823001953,,64873851938,22657493442,60168574063,8.028259251,22.34615498,24.71757088
DEU,1992,4155612635,2026007766,33.30103107,-.983554177,474205000000,562388000000,2141380000000,408936000000,378251000000,484628000000,555683000000,7.367834304,17126959741,-27766226588,30685181746,8222439487,.229768422,4920209473,,71055706499,26085833107,65269110772,8.015550280999999,22.92335098,24.35766382
DEU,1993,4044171700,1932366045,33.08242743,-.778190691,414504000000,499097000000,2078950000000,353460000000,311438000000,413897000000,486462000000,8.766700847999999,12028234066,-28814250121,42022622078,8176367234,.211341657,4393696289,,72564740710,26897740803,61043592864,7.864684126,23.4279679,24.44693285
DEU,1994,4169753991,2111018462,32.02509412,-1.321508094,459275000000,538930000000,2215280000000,396989000000,344791000000,456569000000,536007000000,8.342936037999999,216634816.2,-32198348438,52196716898,8870751241,.199022071,4408901367,,79437971749,28270725412,62285723238,7.857418081,24.23464885,24.08271545
DEU,1995,5228265298,2704098947,33.42378454,-1.067567018,558921000000,651240000000,2593050000000,484122000000,415918000000,549173000000,645867000000,9.073571162,-4375453592,-33055213801,68205424413,10891204295,.173810179,4506990223,,96693972167,33349371079,74800423599,8.023622489999999,23.10369277,24.11016675
DEU,1996,4689413168,2877286633,33.86906024,-.49221321,559968000000,652183000000,2506580000000,484450000000,409298000000,543022000000,635770000000,10.26265706,-532079218.5,-28751797140,75151924636,10518755115,.17270573,4329001333,,92747651790,34304584201,75518642236,8.347813641,23.48446608,23.32728448
DEU,1997,4962271661,2737636657,36.14618737,-.355877127,549229000000,638579000000,2218790000000,471907000000,397560000000,526275000000,620704000000,11.162579,-5081595820,-25771441715,74345707068,9473507979,.172677565,3831354070,,94429336425,32041034084,77323595278,9.286059960999999,22.62389644,22.89424312
DEU,1998,4905067872,3094872231,37.08083098,-.474729136,579151000000,671248000000,2247760000000,497040000000,418563000000,552511000000,656580000000,11.75376308,-11972801466,-25337877547,78479546403,9108082671,.173863187,3908027809,,104068000000,32180475891,82110297546,9.612197284000001,22.17909963,22.36536115
DEU,1999,4394913908,2690187258,38.50238516,-1.167697181,577074000000,675499000000,2213870000000,496439000000,425158000000,564748000000,678718000000,12.3636193,-15545544330,-22632185037,71280370166,10088645451,.169665724,3756184438,,113970000000,38389596514,80635745919,9.947568212,22.37014313,22.6074189
DEU,2000,4414303164,2535822065,39.44747285,-1.513131028,583635000000,695391000000,1966980000000,501929000000,443332000000,579532000000,702759000000,12.03758527,-11471024310,-22394961881,58597121039,8662856855,.183199701,3603502764,,123227000000,35063393448,81707766690,11.07829324,22.07008849,22.7779248
DEU,2001,4317017245,2742329707,41.89356359,-.17042466,602138000000,698240000000,1966380000000,519012000000,430015000000,571198000000,681229000000,9.397459004,-13929665909,-20360521483,88996844494,9184539371,.197471736,3883047671,,110032000000,42923841471,83126002343,11.40728548,22.9742699,21.69681994
DEU,2002,3545971639,3324060970,39.5630176,1.98424702,657605000000,760700000000,2102350000000,558209000000,427291000000,572196000000,696994000000,14.06014125,-21703459817,-21990704918,130918000000,10126521387,.22135427,4653643268,,124798000000,45471291027,99397216349,11.62042646,21.61982639,19.41408503
DEU,2003,4116085265,3579689300,38.29017322,1.532509488,794953000000,921358000000,2534720000000,674516000000,530930000000,702635000000,854716000000,12.19338805,-25675687016,-27796678671,143585000000,11566286327,.226786723,5748398267,,152082000000,64721200596,120437000000,11.52559745,20.42083619,19.21661572
DEU,2004,4514202955,4466712873,37.33935441,4.533742402,970261000000,1147790000000,2852320000000,818106000000,633211000000,828599000000,988629000000,14.5893165,17498767107,-29841578913,184895000000,12607398368,.228429725,6515541641,,160030000000,56691446890,152153000000,12.184562,20.79107669,18.16161509
DEU,2005,7208115338,5743253424,37.92591913,4.643241458,1041470000000,1249340000000,2893390000000,878773000000,688153000000,897469000000,1082280000000,12.78359058,23052278418,-32703952341,190620000000,13538924010,.270044343,7813444611,,184814000000,60566647840,162695000000,12.85730035,22.94784644,17.89269276
DEU,2006,7082602231,5161751714,38.25426834,5.836617269,1191930000000,1454670000000,3046310000000,1007040000000,809142000000,1033640000000,1245490000000,14.28498604,50901529042,-31380323188,197897000000,13345475359,.283746177,8643784634,,211846000000,59812375559,184886000000,13.4387872,22.70018113,17.79643474
DEU,2007,7499376291,6307875662,37.17642866,6.705740965,1420840000000,1758640000000,3484060000000,1205970000000,939040000000,1197590000000,1485080000000,14.43349675,50310595896,-39926046107,266927000000,14729861204,.32132392,11195107519,,287488000000,65140098459,214873000000,13.58831611,23.61895168,16.7978511
DEU,2008,8632835619,7335720009,36.59998112,5.576814582,1566850000000,1859140000000,3808790000000,1322160000000,1056770000000,1344430000000,1602470000000,14.11683144,34251308302,-44263717621,265388000000,15849615395,.34686745,13211438933,,258040000000,73622037131,244690000000,13.9767126,24.95882535,16.3149691
DEU,2009,7008622136,7212871240,39.37547388,5.87415967,1238230000000,1495990000000,3479800000000,1011310000000,819501000000,1070140000000,1248990000000,16.19929018,78913797058,-42590567843,191809000000,14749251794,.395088168,13748281326,,178844000000,64826893003,226918000000,13.72376463,22.22282255,15.31464996
DEU,2010,7115326142,8276542348,39.700238,5.771011026,1373460000000,1640960000000,3468150000000,1138010000000,926734000000,1195120000000,1392350000000,13.84145396,70267729171,-48464733406,211275000000,13905637576,.410426882,14234237741,,197230000000,63052441575,235453000000,14.52761976,25.46037429,14.67694626
DEU,2011,7405166332,10723917539,40.48323246,6.258866463,1597310000000,1904740000000,3824830000000,1335930000000,1107460000000,1411200000000,1621620000000,13.34631288,97010535943,-43729348753,228475000000,14770721706,.428965037,16407177250,,210418000000,77232417002,261380000000,14.77521365,24.89004113,14.89328639
DEU,2012,6396891368,10295613426,42.06893055,7.192718167,1539770000000,1803650000000,3597900000000,1277440000000,1019420000000,1321820000000,1499110000000,14.0439028,86591013596,-45757964835,258020000000,14006214473,.427359195,15375941506,,177287000000,73637137868,262329000000,15.69597385,24.02099155,14.50620205
DEU,2013,8652108654,17507041046,42.37089893,6.727231047,1591590000000,1846720000000,3808090000000,1307950000000,1042430000000,1371390000000,1537250000000,12.62743777,89274979903,-53293974302,265527000000,14752678268,.424678537,16172125158,5407117.85,165859000000,85750684388,283636000000,16.08678059,23.87451386,14.55484043
DEU,2014,10729008199,23486335059,43.82546693,7.192490052,1657760000000,1908990000000,3965800000000,1347670000000,1057640000000,1398380000000,1568710000000,11.99666837,80895540523,-55039893480,290028000000,15386581505,.41015983,16266121336,26806162.9,170334000000,82429937324,310092000000,16.4110129,22.0524287,13.95614048
DEU,2015,10117945574,24082893580,42.19857933,8.100335396,1463150000000,1675380000000,3423570000000,1176500000000,904612000000,1209290000000,1354920000000,12.07853027,66593804620,-43138987018,271892000000,13838775629,.434862247,14887806700,12236112.24,145639000000,78940925372,286648000000,17.27209431,21.69522268,12.87119399
DEU,2016,11295106926,28726730974,48.38152159,8.899853532,1476500000000,1716670000000,3537780000000,1177330000000,899827000000,1219450000000,1359670000000,12.04849663,99951906968,-42145368663,277496000000,15369178335,.431326904,15259414671,5528803.033,140220000000,71726459363,299174000000,17.4910237,20.44855287,12.52663141
DEU,2017,14364977912,31302945582,49.24150597,8.083585738,1598320000000,1838020000000,3763090000000,1269970000000,979681000000,1332330000000,1476300000000,10.88156362,95728909089,-57526681043,290291000000,12017886830,.457294693,17208421214,,143970000000,74664743408,328351000000,18.09690339,20.87830235,12.1854424
DEU,2018,16367799982,36595706878,48.93984817,8.444743690999999,1732830000000,2034550000000,4052010000000,1368950000000,1109640000000,1489950000000,1633780000000,10.5646393,157898000000,-58589907930,259315000000,19534474783,.46034516,18653224755,4725018.8,143822000000,81551931661,363877000000,18.36604438,21.28152623,11.78831574
DEU,2019,16959534532,37525236325,50.11807033,7.880058745,1680670000000,1962010000000,3957210000000,1314450000000,1075680000000,1457950000000,1593750000000,10.816705,145545000000,-56431079802,238777000000,19384946881,.463414564,18338278469,6726233.956,135794000000,89133231447,366214000000,18.91463931,21.43787497,11.4082401
DEU,2020,17265370702,37950983696,58.13897006,6.349851028,1547010000000,1762720000000,3940140000000,1213280000000,1009460000000,1335570000000,1451240000000,13.03875095,100039000000,-61282027756,203820000000,19378908218,.47764009,18819700392,5758781.37,115671000000,92551750724,333724000000,16.74636883,19.39532471,6.612508477
DEU,2021,21645271656,59164238272,53.64510564,6.931967651,1856770000000,2141530000000,4348300000000,1449030000000,1226060000000,1631500000000,1769840000000,12.66437583,146413000000,-70261728731,222971000000,21305170354,.466167565,20270352311,12931882.61,138343000000,117003000000,407743000000,18.70123899,22.95426935,5.429221444
DEU,2022,20900280833,52189339954,47.19107093,4.437915484,1904290000000,2234430000000,4163600000000,1471820000000,1329550000000,1798650000000,1978670000000,11.81722369,150113000000,-70982769457,142277000000,22240905187,.469686157,19555835712,19859788.7,180021000000,112144000000,432467000000,21.65352325,25.9302598,7.297361276
DEU,2023,24082729103,47010035548,49.15889391,5.803172942,1944190000000,2377560000000,4525700000000,1501370000000,1257550000000,1770350000000,2045550000000,12.82161977,158157000000,-69368381010,243819000000,22993939431,.464961979,21042802443,16181123.07,275208000000,122210000000,442827000000,21.11559009,21.51400768,8.44584555
DEU,2024,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1960,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1961,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1962,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1963,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1964,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1965,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1966,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1967,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1968,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1969,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1970,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1971,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1972,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1973,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1974,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1975,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1976,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1977,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1978,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1979,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1980,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1981,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1982,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1983,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1984,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1985,,,,,,,340989528,,,,,,,,,,,,,,,,,,
DJI,1986,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,1987,,,,,,,373371738.3,,,,,,,,,,,,,,,,,,
DJI,1988,,,,,,,395794538.6,,,,,,,,,,,,,,,,,,
DJI,1989,,,,,,,409220087.1,,,,,,,,,,,,,,,,,,
DJI,1990,,,,,,,452328087.3,,,,,,,,,,,,,,,,,,
DJI,1991,,,36.74438168,22.07293316,194377704.4,222067172.7,462421998.5,47861535.78,206255873,299897029.6,307093703.1,,20492794.89,187096629,-158394337.2,,2.837600891,13121690.75,1474220.829,7196673.438,187124763,146516168.6,51.93466704,13.34152617,4.093859211
DJI,1992,,,39.40864205,14.6514283,184148187.3,213503187.6,478058304.9,37632018.73,210447836.8,309023694.4,318392311.5,,19986383.15,174931493.7,-172815818.1,,2.744788788,13121690.75,1474220.829,9368617.102,174959627.7,146516168.6,51.26822895,13.34152617,4.093859211
DJI,1993,,,41.31114586,23.82567919,204984216.8,235250758.2,466048469.2,45346357.49,198474012.6,299238694.4,306486009,,23019226.77,182274463.9,-153127655.1,,4.084436503,19035453.8,1502354.815,7247314.611,182651459.3,159637859.3,55.87456204,11.47298298,7.620457509
DJI,1994,,,36.13111157,16.31543712,206160217.4,229815272.3,491689220.7,47642090.69,193438029.3,275493610.8,282510226.7,,16638438.9,132916200.1,-145795938.6,,2.755668892,13549326.9,1502354.815,7016615.932,133923396.8,158518126.7,48.92800128,13.82223484,2.697714042
DJI,1995,,,33.43843844,15.59871575,194833474.9,220727995,497723960.6,32010848.46,179973103.9,254922040.7,263508533,,17308027.75,120419083.8,-147962255.4,,2.388758253,11889422.18,1024077.065,8586492.311000001,121268730.2,162822626.5,47.77177354,9.900819021,3.300273007
DJI,1996,,,32.83954239,13.86183723,190281396.1,214493503.9,494004647.7,29028646.02,172179990,248906994.7,257380951,,15738151.37,111365567.4,-143151344,,2.21538812,10944120.28,1040957.456,8473956.369999999,112125185,161252750.1,48.1735862,12.05945984,2.847372461
DJI,1997,,,34.53416149,10.60266858,195165456,216845505,502675542,31172455.7,176000585.2,253003302.9,262495709.6,,12187642.43,98947226.27,-144828129.5,365741.8088,2.282394555,11473039.2,967809.094,9492406.637,99729351.06,163993000.3,47.94259873,12.61966032,2.535597873
DJI,1998,,,32.04537398,8.532083391,208000180.1,229477664.4,514267869.3,27993315.37,195525571,274891543.5,285779395.8,,10589632.06,100179494.8,-167532255.6,1356058.091,2.321759548,11940063.36,1547369.191,10887852.31,102345811.7,180006864.7,50.43535727,23.49098184,5.148322966
DJI,1999,,,24.00756144,12.96488921,200043889,221723938.1,536080148.1,27492530.43,193741876.3,259226540.5,268522009.2,,12384580.33,116300268.4,-166249345.9,1496728.018,2.156966266,11563067.95,934048.3117,9295468.74,118612882,172551358.6,44.40306615,28.44518359,4.385964912
DJI,2000,,,23.61078176,6.041935257,193241091.4,218432261.8,551230861.9,31628226.26,206537212.8,277721822.4,287124200.3,,15788792.55,101996950.3,-174908986.6,1761187.479,2.229360804,12288924.78,720230.0235,9402377.884,105243612.2,161612865.1,42.23230062,32.54648005,5.0309867
DJI,2001,,,24.83676757,12.0278461,213486307.2,234958164.8,572417440.8,31616972.67,195649360.5,262006178.2,271059694.7,,12418341.11,104951018.7,-164032387.8,1778067.87,2.086884379,11945690.15,708976.4293,9053516.467,107404302.2,181869334.5,43.36453339,30.91083473,4.724336365
DJI,2002,,,27.08657098,11.82525691,228003443.6,252480010.8,591122039.6,35623252.18,197061686.6,258613219.6,267796152.4,,15293634.4,85217841.45,-161438434.4,1688039.117,2.530108096,14956026.58,787751.5882,9182932.799000001,87519201.44,192380191.4,42.95758023,31.00321732,4.63878327
DJI,2003,,,26.29324824,12.70551712,252997676.1,284215146.2,622044665.5,37249396.53,238232960.7,305236860,315539525.4,,20914804.67,110358370.7,-200983564.1,4839045.47,3.965612065,24667878.3,2909054.079,10302665.41,116182105.7,215748279.6,45.45528555,31.62506846,3.213102783
DJI,2004,,,23.45912866,.473072862,250730076.9,283984447.5,666072101.8,37980880.14,261359096.6,338592513,349317188.2,,22529695.42,68483747,-223378216.4,4670241.558,3.714466737,24741026.67,2970948.847,10724675.19,74127424.45,212749196.8,43.53621964,31.88045491,3.200211584
DJI,2005,,,23.03404741,2.841057973,287866937.5,319821518,708633194.7,39500115.35,277316693,361105328,372268893.4,,20791015.13,72580055.26000001,-237816577.7,4670241.558,3.647797743,25849505.69,2993456.035,11163565.36,78336268.65000001,248366822.2,46.87269234,30.17444495,2.850022655
DJI,2006,,,22.94358651,-2.154487907,306626678.9,341490313.5,768873684,55170745.16,335717219.7,424986355,436808255.6,,23041733.95,78752651.63,-280546474.5,4726509.529,3.70302609,28471593.12,3657418.088,11821900.62,85527315.29000001,251455933.7,44.3148304,29.24880843,3.907001723
DJI,2007,,,19.53104601,-20.2086361,306542276.9,341737892.5,847918929.1,58068545.64,473230513,580978049.9,592287912,,23885753.51,79197168.59999999,-415161967.4,4698375.544,3.377728229,28640397.03,3544882.147,11309862.09,85864923.11,248473731.3,42.0112414,28.82311647,2.742362825
DJI,2008,,,16.96645812,-22.5587851,365702421.2,411286060.7,999105339.3,68815728.02,574135864.6,703642225.7,716516337.4,,32709527.86,79844250.26000001,-505320136.6,5120385.323,3.03555941,30328436.14,4276365.764,12874111.67,87159086.43000001,296886693.2,42.6774873,36.51801452,2.634421849
DJI,2009,,,21.25248071,-6.7771884,399406935.6,436363738.7,1049110685,77368459.55,450712071.2,578299694.5,593576448.5,,21680049.07,86112502.18000001,-373343611.6,5789974.173,3.094680047,32466619.03,5964404.882,15276754.01,92245710.97,322038476,42.85783244,34.28092185,4.962172173
DJI,2010,,,25.12515349,4.473571379,420873166.4,453626752,1128611700,85133439.48999999,373889410.9,493031211.8,508426128.6,,17358668.92,105288626.6,-288755971.4,11619335.93,2.89214171,32641049.74,6577725.761,15394916.75,118832327.1,335739726.9,40.30451994,34.22269893,5.368036468
DJI,2011,,,22.48213795,-13.86782429,419669031.8,456350121.8,1239144502,92701481.54000001,510581191.9,674388507.8,702325555.2,,8744042.629000001,74133051.23999999,-417879710.3,12857231.28,2.611455713,32359709.88,6330146.691,27937047.39,92082533.86,326967550.3,39.60594309,35.57796555,5.876886541
DJI,2012,,,20.67728663,-10.93116736,457441720.4,503069417.8,1353632942,117999561.1,564435266.5,724444494.5,742438991.5,,27633200.35,91401691.42,-446435705.4,12407087.51,2.457506994,33265624.21,6763410.064,17994496.99,105254865.8,339442159.3,36.89710644,34.46938302,6.042170872
DJI,2013,,,8.973817338,-30.77564547,3197793170,3237580252,2042817163,2401280659,3267627348,3911141876,3978761347,,-27832388.97,112490926.8,-866346689.5,,1.947657515,39787082,,67619470.97,126777364.5,796512511.2,70.49221362,64.27163616,2.712688175
DJI,2014,,,6.86540039,23.95750532,3567079861,3604959459,2214679081,2703782896,2590560485,3122554799,3184086076,,-23651678.75,109708475.6,113222410.4,,1.710387664,37879597.8,,61531276.55,125215928.3,863296965.5,63.00196228,57.90152908,2.863269589
DJI,2015,,,7.694710391,29.45995118,3525582233,3565296166,2424391785,2582238452,2447071533,2980595334,3047313392,,-27004124.44,196241862.2,135166918.9,,1.638098837,39713933.64,,66718058.08,209712414.4,943343780.4,60.91703453,52.66743015,4.230787584
DJI,2016,,,10.23887506,-1.00034789,2703006398,2743243623,2604955229,1732119446,2326725598,2847426376,2967648522,,-79984920.18000001,198346284.3,-594606152.3,,1.54464174,40237225.76,,120222145.9,216903461,970886952,57.25963019,54.17422499,3.979205666
DJI,2017,,,7.55995943,-4.79510874,4146589317,4187912515,2762581334,3162001114,3575649473,4306020582,4474009734,,-126665953.9,153628440.1,-413648358.9,,1.495818316,41323197.6,,167989151.5,173069023.9,984588202.9,62.07814737,54.5999017,3.677521116
DJI,2018,,,7.560106225,14.71176943,4563067955,4622925822,2913466732,3521958576,3602776262,4188952354,4390982378,,-142172157.5,196679064.4,-80817686.15000001,,2.054523789,59857867.11,,202030024.6,216451629.2,1041109379,55.85392321,53.35761808,5.47163387
DJI,2019,,,7.38571072,18.25842625,5149672802,5229134430,3088853639,3996173778,4138132241,4763667490,4936971208,,-93842089.56999999,271812841.5,-141958463,,2.572528108,79461628.06,,173303717.6,284912869,1153499024,57.59529201,53.3573007,5.471192823
DJI,2020,,,9.166278709,11.50207435,3694847411,3758902868,3185150981,2784611835,2911220396,3424742925,3587367488,,-98569105.51000001,194823054.1,-126608560.6,1688039.117,2.011065036,64055457.71,,162624563.2,210879517.1,910235575.2,44.69986235,56.12357806,3.261461328
DJI,2021,,,8.551717152,-6.648477009,5160239533,5239673027,3385825229,4146926925,4870111017,5483341642,5623116908,,-60341771.65,158338069.2,-723184091.9,1130986.209,2.34606008,79433494.06999999,,139775265.7,176225657.1,1013312608,48.03978716,56.71090623,3.788170524
DJI,2022,,,6.994113786,17.8593816,5673805676,5907151767,3674298479,4600896191,4327524603,5096061035,5261640792,,67766333.45,10696012.29,273371587.4,1980632.565,1.539356589,56560555.75,,165579757,30495191.9,1072909486,50.11693874,56.98582081,4.241603913
DJI,2023,,,6.535920308,17.60017419,5876573533,6166699463,4098530514,4771508502,4481877393,5269165263,5456305859,,102985333.9,10954905.44,289631109.2,3831848.797,1.429600508,58592613.04,,187140596.1,30976047.18,1105065031,46.17149721,56.81900368,4.325222614
DJI,2024,,,,,5249603489,,,4076525066,4035074969,4764705083,,,115928624.4,9296587.923,41450096.79,,,,,158377654.6,31675669.77,1173078423,,,
DMA,1960,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1961,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1962,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1963,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1964,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1965,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1966,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1967,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1968,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1969,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1970,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1971,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1972,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1973,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1974,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1975,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,1976,,,,,13600182.31,14001762.49,,11098911.43,17271772.58,19099918.57,19298796.38,,202702.3797,4199381.376,-6172861.148,,,1300354.838,1300354.889,198877.8065,4199381.376,2501270.874,,,100
DMA,1977,,,,-3.269901074,15000000,15300000,45872947.41,12000000,19907407.41,22200000,22500000,,,5700000,-7907407.407,,6.975789063,3200000.048,3200000,300000,7200000,3000000,11.5375028,,100
DMA,1978,,,,-2.275503405,19000000,19200000,57130215.56,15900000,25907407.41,29300000,29700000,,-200000,9200000,-10007407.41,,10.15224629,5800000.191,5800000,400000,11400000,3100000,11.36455119,,100
DMA,1979,,,,11.4508481,19300000,19600000,55017758.89,9800000,35818518.52,40300000,40700000,,-100000,27400000,-26018518.52,,15.8130756,8699999.809,8700000,400000,29300000,9500000,25.41266995,,27.36842105
DMA,1980,,,4.731308411,-19.64160166,15700000,16300000,72804653.33,10100000,48359259.26,54700000,55000000,,300000,24400000,-38259259.26,,11.81243229,8600000.380999999,8600000,300000,26700000,5600000,16.40106806,,51.78571429
DMA,1981,,,7.223113965,-15.59227158,23400000,24400000,82107391.11,19700000,45177777.78,52100000,52600000,,500000,15397592.59,-25477777.78,,10.3522958,8500000,8500000,500000,18097592.59,3700000,12.93698664,,89.18918918999999
DMA,1982,,,4.333868379,-8.718480646,31700000,32700000,89527576.67,25100000,43177777.78,50100000,50900000,,200000,10394555.56,-18077777.78,,8.377307059,7500000,7500000,800000,13294555.56,6600000,15.10397436,,100
DMA,1983,,,5.80957504,-1.77401301,36000000,37259259.26,98665191.48,27800000,42814814.81,49700000,51403703.7,,-444444.4444,12394111.11,-15014814.81,,9.527169084000001,9399999.619000001,9400000,1703703.704,16794111.11,8200000,15.28926763,,100
DMA,1984,,,22.15709261,-6.506152902,37400000,37400000,109157070.7,25600000,50722222.22,60200000,62100000,,-1900000,17598074.07,-25122222.22,,9.893999644000001,10800000.19,10800000,1900000,22098074.07,11800000,19.4928076,,91.52542373
DMA,1985,,,34.74576271,-5.273438279,38600000,38600000,119491933,28400000,52000000,63800000,65700000,,-1900000,20798666.67,-23600000,,9.289330337999999,11100000.38,11100000,1900000,25398666.67,10200000,18.41128472,,96.07843137
DMA,1986,74074.07407,,31.43164693,-5.198290398,59211111.11,61188888.89,135161958.5,44581481.48,49162962.96,66366666.67,70755555.56,3.797468354,-2411111.111,2540555.556,-4581481.481,4370370.388,5.699609538,7703703.88,4222222.222,4388888.889,5629444.444,14629629.63,23.55199176,11.13924051,69.62025316
DMA,1987,74074.07407,,27.02702703,-4.617120216,66292592.59,68981481.48,151868754.4,49292592.59,58862962.96,77500000,82533333.33,5.664488017,-2344444.444,6539888.889,-9570370.369999999,1962962.985,7.755234257,11777777.67,8888888.889,5033333.333,9591740.741,17000000,23.46568072,11.11111111,62.96296296
DMA,1988,100000,,23.04928131,-7.148366006,77929629.63,82259259.26000001,171106184.1,57037037.04,77244444.44,98888888.89,104781481.5,4.875022159,-1562962.963,10290925.93,-20207407.41,1814814.806,9.415855293,16111110.69,12851851.85,5892592.593,13220555.56,20892592.59,24.86002319,11.16823258,62.61301188
DMA,1989,100000,,16.80045872,-24.58232407,71251851.84999999,74851851.84999999,185137243,46303703.7,94422222.22,120259259.3,127848148.1,8.313539192,-3988888.889,7485259.259,-48118518.52,2099999.905,7.221869407,13370369.91,9259259.259,7588888.889,10263037.04,24948148.15,27.43110158,11.49049881,62.93052257
DMA,1990,100000,,22.69135802,-21.60934799,89448148.15000001,93477777.78,201429629.6,56070370.37,103948148.1,133948148.1,142870370.4,11.16289392,-4892592.593,5864962.963,-47877777.78,162962.963,6.911705177,13922222.14,9351851.852,8922222.221999999,10394592.59,33377777.78,31.4639797,10.70794496,61.20727918
DMA,1991,81481.48148,,21.82260024,-15.55548065,93100000,95703703.7,219762963,55648148.15,96474074.06999999,126955555.6,137222222.2,3.579905063,-7662962.963,7333333.333,-40825925.93,200000,2.256640048,4959259.033,,10266666.67,11203703.7,37451851.85,30.91209384,10.51226266,62.56922468
DMA,1992,103703.7037,,22.14302138,-11.58775872,97677777.78,100181481.5,234059259.3,55311111.11,92792592.59,125007407.4,134788888.9,3.234548475,-7277777.778,7485185.185,-37481481.48,122222.2222,2.210582991,5174074.173,,9781481.481000001,10866666.67,42366666.67,31.8643585,11.71431069,61.01057785
DMA,1993,92592.59259,,29.16187088,-7.411150667,97059259.26000001,100029629.6,245525925.9,48511111.11,82185185.19,117581481.5,126925925.9,6.332010986,-6374074.074,8700000,-33674074.07,18518.51852,5.59494345,13737036.71,9585185.185000001,9344444.444,12422222.22,48548148.15,34.18964581,12.90051877,60.48977724
DMA,1994,92592.59259,,32.06280241,-9.893388997000001,100074074.1,103148148.1,264374074.1,47996296.3,84770370.37,122277777.8,136374074.1,3.506151767,-11022222.22,7070370.37,-36774074.07,444444.4444,5.025146625,13285184.86,10296296.3,14096296.3,14859259.26,52077777.78,33.88576792,10.34065856,62.29997866
DMA,1995,207407.4074,,40.04119111,-14.65846386,107459259.3,110748148.1,274522222.2,46092592.59,99107407.41,142266666.7,158855555.6,3.319451989,-13300000,7866666.667,-53014814.81,151851.8519,3.948948341,10840740.74,10811111.11,16588888.89,16259259.26,61366666.67,38.07557912,9.185828958,67.6564669
DMA,1996,103703.7037,,33.60552764,-17.50446672,121844444.4,124692592.6,292285185.2,52903703.7,117200000,164370370.4,186025925.9,3.921779306,-18807407.41,10170370.37,-64296296.3,62962.96296,3.800195142,11107407.41,11081481.48,21655555.56,17829629.63,68940740.73999999,39.72528099,9.471365639,64.00021489
