iso3,year,parl_wom_pct,unpaidwork_fem_pct,unpaidwork_male_pct,gbv_12mo_wmn_pct,spgeq_idx_gro,stock_traded_gdp_pct,stock_traded_cus,stock_turnover_pct,wbl_score,wmn_decisions3_pct,wmn_decisions_all3_pct,wmn_beat_any_pct,wmn_beat_argue_pct,wmn_beat_burn_pct,wmn_beat_out_pct,wmn_beat_negl_pct,wmn_beat_sex_pct
IRL,2011,15.06024096,,,,-1.520174753,3.385857807,8171340000,7.53861152,95,,,,,,,,
IRL,2012,15.06024096,,,4,19.4024772,4.124641145,9374110000,8.600956279,95,,,,,,,,
IRL,2013,15.6626506,,,,43.19101741,6.124547759,14901120000,8.759043768,95,,,,,,,,
IRL,2014,15.6626506,,,,.811369541,6.212377359,16573830000,11.55245817,95,,,,,,,,
IRL,2015,16.26506024,,,,24.17884834,6.921313908,20929460000,16.35001018,95,,,,,,,,
IRL,2016,22.15189873,,,,-6.975471374,7.308828513,22345510630,21.060502,95,,,,,,,,
IRL,2017,22.15189873,,,,24.31452293,8.298864494,28924231097,19.70645413,97.5,,,,,,,,
IRL,2018,22.15189873,,,,-21.84346759,8.112896705000001,32083360000,29.1258,97.5,,,,,,,,
IRL,2019,22.15189873,,,,29.96765344,,,,97.5,,,,,,,,
IRL,2020,22.5,,,,10.40018419,,,,100,,,,,,,,
IRL,2021,22.5,,,,14.01667145,,,,100,,,,,,,,
IRL,2022,23.125,,,,-26.81766257,,,,100,,,,,,,,
IRL,2023,23.125,,,,,,,,100,,,,,,,,
IRL,2024,25.28735632,,,,,,,,,,,,,,,,
IRN,1960,,,,,,,,,,,,,,,,,
IRN,1961,,,,,,,,,,,,,,,,,
IRN,1962,,,,,,,,,,,,,,,,,
IRN,1963,,,,,,,,,,,,,,,,,
IRN,1964,,,,,,,,,,,,,,,,,
IRN,1965,,,,,,,,,,,,,,,,,
IRN,1966,,,,,,,,,,,,,,,,,
IRN,1967,,,,,,,,,,,,,,,,,
IRN,1968,,,,,,,,,,,,,,,,,
IRN,1969,,,,,,,,,,,,,,,,,
IRN,1970,,,,,,,,,29.375,,,,,,,,
IRN,1971,,,,,,,,,29.375,,,,,,,,
IRN,1972,,,,,,,,,29.375,,,,,,,,
IRN,1973,,,,,,,,,29.375,,,,,,,,
IRN,1974,,,,,,,,,29.375,,,,,,,,
IRN,1975,,,,,,.295502439,153000000,8.052589197,29.375,,,,,,,,
IRN,1976,,,,,,.440818014,300000000,9.677419355,29.375,,,,,,,,
IRN,1977,,,,,,.250619966,202000000,5.295291123,29.375,,,,,,,,
IRN,1978,,,,,,.575682972,449000000,8.976840151999999,29.375,,,,,,,,
IRN,1979,,,,,,,,,29.375,,,,,,,,
IRN,1980,,,,,,,,,29.375,,,,,,,,
IRN,1981,,,,,,,,,29.375,,,,,,,,
IRN,1982,,,,,,,,,29.375,,,,,,,,
IRN,1983,,,,,,,,,29.375,,,,,,,,
IRN,1984,,,,,,,,,29.375,,,,,,,,
IRN,1985,,,,,,,,,29.375,,,,,,,,
IRN,1986,,,,,,,,,29.375,,,,,,,,
IRN,1987,,,,,,,,,29.375,,,,,,,,
IRN,1988,,,,,,,,,29.375,,,,,,,,
IRN,1989,,,,,,,,,29.375,,,,,,,,
IRN,1990,,,,,,,,,29.375,,,,,,,,
IRN,1991,,,,,,.403152092,530700000,,26.25,,,,,,,,
IRN,1992,,,,,,.497500636,595850000,,26.25,,,,,,,,
IRN,1993,,,,,,.332519536,211960000,16.4718682,26.25,,,,,,,,
IRN,1994,,,,,,.6020200489999999,432500000,15.42989654,26.25,,,,,,,,
IRN,1995,,,,,,.575155002,554560000,6.053025094,26.25,,,,,,,,
IRN,1996,,,,,,1.549035792,1865100000,10.95542643,26.25,,,,,,,,
IRN,1997,4.887218045,,,,,.844625233,962190000,6.338015644,26.25,,,,,,,,
IRN,1998,4.887218045,,,,,.790383022,871610000,5.848451949,26.25,,,,,,,,
IRN,1999,4.887218045,,,,,1.559107742,1775020000,8.132210383,26.25,,,,,,,,
IRN,2000,3.448275862,,,,,4.070171083,4460570000,16.71523208,26.25,,,,,,,,
IRN,2001,3.448275862,,,,,1.235273831,1567300000,21.23355967,26.25,,,,,,,,
IRN,2002,4.137931034,,,,,1.353604699,1741100000,14.80456713,26.25,,,,,,,,
IRN,2003,4.137931034,,,,,2.575839984,3912990000,14.20623675,26.25,,,,,,,,
IRN,2004,4.137931034,,,,,5.995960538,11257690000,26.42624181,26.25,,,,,,,,
IRN,2005,4.137931034,,,,,3.199479095,7197880000,19.7525701,26.25,,,,,,,,
IRN,2006,4.137931034,,,,,1.77482725,4713980000,12.98095696,26.25,,,,,,,,
IRN,2007,4.137931034,,,,,2.329450275,8146940000,18.56428881,28.75,,,,,,,,
IRN,2008,2.797202797,,,,,3.599890614,14618110000,30.00882111,28.75,,,,,,,,
IRN,2009,2.75862069,,,,,4.102892608,16988400000,28.70460266,28.75,,,,,,,,
IRN,2010,2.75862069,,,,,3.487614713,16987110000,19.60620035,28.75,,,,,,,,
IRN,2011,2.75862069,,,,,2.290531934,14409330000,13.45538995,28.75,,,,,,,,
IRN,2012,3.103448276,,,,,2.338655014,15061390000,16.55175104,28.75,,,,,,,,
IRN,2013,3.103448276,,,,,8.854089564000001,44305850000,12.81343103,28.75,,,,,,,,
IRN,2014,3.103448276,,,,,5.054453519,23365970000,20.03281937,31.25,,,,,,,,
IRN,2015,3.103448276,,,,,2.063778488,8444810000,9.443134390999999,31.25,,,,,,,,
IRN,2016,5.882352941,,,,,4.071344818,18689210535,16.77631801,31.25,,,,,,,,
IRN,2017,5.882352941,,,,,2.400330486,11741666197,10.8083915,31.25,,,,,,,,
IRN,2018,5.882352941,,,,,8.738783539,34857280000,20.4489,31.25,,,,,,,,
IRN,2019,5.882352941,,,,,29.46109723,98258400000,25.2808742,31.25,,,,,,,,
IRN,2020,5.594405594,,,,,67.24474968,176306000000,11.451706,31.25,,,,,,,,
IRN,2021,5.594405594,,,,,62.41912956,239338000000,15.868776,31.25,,,,,,,,
IRN,2022,5.594405594,,,,,60.08371912,236948000000,14.6894703,31.25,,,,,,,,
IRN,2023,5.594405594,,,,,,,,31.25,,,,,,,,
IRN,2024,4.827586207,,,,,,,,,,,,,,,,
IRQ,1960,,,,,,,,,,,,,,,,,
IRQ,1961,,,,,,,,,,,,,,,,,
IRQ,1962,,,,,,,,,,,,,,,,,
IRQ,1963,,,,,,,,,,,,,,,,,
IRQ,1964,,,,,,,,,,,,,,,,,
IRQ,1965,,,,,,,,,,,,,,,,,
IRQ,1966,,,,,,,,,,,,,,,,,
IRQ,1967,,,,,,,,,,,,,,,,,
IRQ,1968,,,,,,,,,,,,,,,,,
IRQ,1969,,,,,,,,,,,,,,,,,
IRQ,1970,,,,,,,,,26.875,,,,,,,,
IRQ,1971,,,,,,,,,26.875,,,,,,,,
IRQ,1972,,,,,,,,,26.875,,,,,,,,
IRQ,1973,,,,,,,,,26.875,,,,,,,,
IRQ,1974,,,,,,,,,26.875,,,,,,,,
IRQ,1975,,,,,,,,,26.875,,,,,,,,
IRQ,1976,,,,,,,,,26.875,,,,,,,,
IRQ,1977,,,,,,,,,26.875,,,,,,,,
IRQ,1978,,,,,,,,,26.875,,,,,,,,
IRQ,1979,,,,,,,,,26.875,,,,,,,,
IRQ,1980,,,,,,,,,26.875,,,,,,,,
IRQ,1981,,,,,,,,,26.875,,,,,,,,
IRQ,1982,,,,,,,,,26.875,,,,,,,,
IRQ,1983,,,,,,,,,26.875,,,,,,,,
IRQ,1984,,,,,,,,,26.875,,,,,,,,
IRQ,1985,,,,,,,,,26.875,,,,,,,,
IRQ,1986,,,,,,,,,26.875,,,,,,,,
IRQ,1987,,,,,,,,,30,,,,,,,,
IRQ,1988,,,,,,,,,33.125,,,,,,,,
IRQ,1989,,,,,,,,,33.125,,,,,,,,
IRQ,1990,,,,,,,,,33.125,,,,,,,,
IRQ,1991,,,,,,,,,33.125,,,,,,,,
IRQ,1992,,,,,,,,,33.125,,,,,,,,
IRQ,1993,,,,,,,,,33.125,,,,,,,,
IRQ,1994,,,,,,,,,33.125,,,,,,,,
IRQ,1995,,,,,,,,,33.125,,,,,,,,
IRQ,1996,,,,,,,,,33.125,,,,,,,,
IRQ,1997,6.4,,,,,,,,33.125,,,,,,,,
IRQ,1998,6.4,,,,,,,,33.125,,,,,,,,
IRQ,1999,6.4,,,,,,,,33.125,,,,,,,,
IRQ,2000,7.6,,,,,,,,33.125,,,,,,,,
IRQ,2001,7.6,,,,,,,,33.125,,,,,,,,
IRQ,2002,7.6,,,,,,,,33.125,,,,,,,,
IRQ,2003,,,,,,,,,33.125,,,,,,,,
IRQ,2004,,,,,,,,,33.125,,,,,,,,
IRQ,2005,,,,,,,,,33.125,,,,,,,,
IRQ,2006,25.45454545,,,,,,,,33.125,,,,,,,,
IRQ,2007,25.45454545,24.09722,4.16667,,,,,,33.125,,,,,,,,
IRQ,2008,25.45454545,,,,,,,,33.125,,,,,,,,
IRQ,2009,25.45454545,,,,,,,,33.125,,,,,,,,
IRQ,2010,25.23076923,,,,,,,,33.125,,,,,,,,
IRQ,2011,25.23076923,,,,,,,,33.125,,,,,,,,
IRQ,2012,25.23076923,,,,,,,,33.125,,,,,,,,
IRQ,2013,25.23076923,,,,,,,,33.125,,,,,,,,
IRQ,2014,25.30487805,,,,,,,,33.125,,,,,,,,
IRQ,2015,26.52439024,,,,,,,,33.125,,,,,,,,
IRQ,2016,26.52439024,,,,,,,,45,,,,,,,,
IRQ,2017,25.30487805,,,,,,,,45,,,,,,,,
IRQ,2018,25.22796353,,,,,,,,45,,,,,,,,
IRQ,2019,25.22796353,,,,,,,,45,,,,,,,,
IRQ,2020,26.443769,,,,,,,,45,,,,,,,,
IRQ,2021,28.87537994,,,,,,,,45,,,,,,,,
IRQ,2022,28.87537994,,,,,,,,48.125,,,,,,,,
IRQ,2023,29.05198777,,,,,,,,48.125,,,,,,,,
IRQ,2024,28.87537994,,,,,,,,,,,,,,,,
ISL,1960,,,,,,,,,,,,,,,,,
ISL,1961,,,,,,,,,,,,,,,,,
ISL,1962,,,,,,,,,,,,,,,,,
ISL,1963,,,,,,,,,,,,,,,,,
ISL,1964,,,,,,,,,,,,,,,,,
ISL,1965,,,,,,,,,,,,,,,,,
ISL,1966,,,,,,,,,,,,,,,,,
ISL,1967,,,,,,,,,,,,,,,,,
ISL,1968,,,,,,,,,,,,,,,,,
ISL,1969,,,,,,,,,,,,,,,,,
ISL,1970,,,,,,,,,66.25,,,,,,,,
ISL,1971,,,,,,,,,66.25,,,,,,,,
ISL,1972,,,,,,,,,66.25,,,,,,,,
ISL,1973,,,,,,,,,66.25,,,,,,,,
ISL,1974,,,,,,,,,66.25,,,,,,,,
ISL,1975,,,,,,,,,66.25,,,,,,,,
ISL,1976,,,,,,,,,68.75,,,,,,,,
ISL,1977,,,,,,,,,75,,,,,,,,
ISL,1978,,,,,,,,,75,,,,,,,,
ISL,1979,,,,,,,,,75,,,,,,,,
ISL,1980,,,,,,,,,75,,,,,,,,
ISL,1981,,,,,,,,,75,,,,,,,,
ISL,1982,,,,,,,,,75,,,,,,,,
ISL,1983,,,,,,,,,75,,,,,,,,
ISL,1984,,,,,,,,,75,,,,,,,,
ISL,1985,,,,,,,,,75,,,,,,,,
ISL,1986,,,,,,,,,78.125,,,,,,,,
ISL,1987,,,,,,,,,80.625,,,,,,,,
ISL,1988,,,,,,,,,85.625,,,,,,,,
ISL,1989,,,,,,,,,85.625,,,,,,,,
ISL,1990,,,,,,,,,85.625,,,,,,,,
ISL,1991,,,,,,,,,85.625,,,,,,,,
ISL,1992,,,,,,,,,85.625,,,,,,,,
ISL,1993,,,,,,.212267057,13200000,,85.625,,,,,,,,
ISL,1994,,,,,,.305190094,19500000,,85.625,,,,,,,,
ISL,1995,,,,,,.614854772,43800000,,85.625,,,,,,,,
ISL,1996,,,,,,1.1432677,84900000,,85.625,,,,,,,,
ISL,1997,25.3968254,,,,,2.389799424,180900000,,85.625,,,,,,,,
ISL,1998,25.3968254,,,,,6.086767173,517600000,,88.125,,,,,,,,
ISL,1999,34.92063492,,,,,17.49935061,1571800000,,88.125,,,,,,,,
ISL,2000,34.92063492,,,,,24.4347772,2205400000,,94.375,,,,,,,,
ISL,2001,34.92063492,,,,,15.56798846,1282000000,,94.375,,,,,,,,
ISL,2002,34.92063492,,,,,42.53522175,3963600000,,94.375,,,,,,,,
ISL,2003,30.15873016,,,,,68.321572,7808700000,,94.375,,,,,,,,
ISL,2004,30.15873016,,,,,84.88204847,11735200000,,94.375,,,,,,,,
ISL,2005,33.33333333,,,,,,,,94.375,,,,,,,,
ISL,2006,33.33333333,,,,,,,,94.375,,,,,,,,
ISL,2007,33.33333333,,,,,,,,94.375,,,,,,,,
ISL,2008,33.33333333,,,,,,,,94.375,,,,,,,,
ISL,2009,42.85714286,,,,,,,,94.375,,,,,,,,
ISL,2010,42.85714286,,,,,,,,94.375,,,,,,,,
ISL,2011,39.68253968,,,,,,,,94.375,,,,,,,,
ISL,2012,39.68253968,,,,,,,,96.875,,,,,,,,
ISL,2013,39.68253968,,,,,,,,96.875,,,,,,,,
ISL,2014,39.68253968,,,,,,,,96.875,,,,,,,,
ISL,2015,41.26984127,,,,,,,,96.875,,,,,,,,
ISL,2016,47.61904762,,,,,,,,100,,,,,,,,
ISL,2017,38.0952381,,,,,,,,100,,,,,,,,
ISL,2018,38.0952381,,,,,,,,100,,,,,,,,
ISL,2019,38.0952381,,,,,,,,100,,,,,,,,
ISL,2020,38.0952381,,,,,,,,100,,,,,,,,
ISL,2021,47.61904762,,,,,,,,100,,,,,,,,
ISL,2022,47.61904762,,,,,,,,100,,,,,,,,
ISL,2023,47.61904762,,,,,,,,100,,,,,,,,
ISL,2024,46.03174603,,,,,,,,,,,,,,,,
ISR,1960,,,,,,,,,,,,,,,,,
ISR,1961,,,,,,,,,,,,,,,,,
ISR,1962,,,,,,,,,,,,,,,,,
ISR,1963,,,,,,,,,,,,,,,,,
ISR,1964,,,,,,,,,,,,,,,,,
ISR,1965,,,,,,,,,,,,,,,,,
ISR,1966,,,,,,,,,,,,,,,,,
ISR,1967,,,,,,,,,,,,,,,,,
ISR,1968,,,,,,,,,,,,,,,,,
ISR,1969,,,,,,,,,,,,,,,,,
ISR,1970,,,,,,,,,57.5,,,,,,,,
ISR,1971,,,,,,,,,57.5,,,,,,,,
ISR,1972,,,,,,,,,57.5,,,,,,,,
ISR,1973,,,,,,,,,57.5,,,,,,,,
ISR,1974,,,,,,,,,60,,,,,,,,
ISR,1975,,,,,,,,,60,,,,,,,,
ISR,1976,,,,,,,,,60,,,,,,,,
ISR,1977,,,,,,,,,60,,,,,,,,
ISR,1978,,,,,,,,,60,,,,,,,,
ISR,1979,,,,,,2.753139918,621360000,24.46761593,60,,,,,,,,
ISR,1980,,,,,,6.539495615,1657730000,34.47563748,60,,,,,,,,
ISR,1981,,,,,,11.46365315,3076120000,44.13276615,60,,,,,,,,
ISR,1982,,,,,,16.44525083,4802450000,30.17118438,60,,,,,,,,
ISR,1983,,,,,,16.47852554,5374800000,105.4659906,60,,,,,,,,
ISR,1984,,,,,,2.035435975,622650000,10.17383674,60,,,,,,,,
ISR,1985,,,,,,2.491529943,718900000,9.422018349,60,,,,,,,,
ISR,1986,,,,,,5.859425967,2095900000,21.20437705,60,,,,,,,,
ISR,1987,,,,,,11.23565442,4828200000,39.8704841,60,,,,,,,,
ISR,1988,,,,,,4.418692627,2322300000,42.84544056,63.125,,,,,,,,
ISR,1989,,,,,,7.145289585,3740500000,45.45658929,63.125,,,,,,,,
ISR,1990,,,,,,8.49253261,5257320000,63.54078413,63.125,,,,,,,,
ISR,1991,,,,,,11.8328094,8386040000,58.6641483,65.625,,,,,,,,
ISR,1992,,,,,,16.51119311,13095820000,44.09649102,65.625,,,,,,,,
ISR,1993,,,,,,36.10739943,28782030000,56.61217162,65.625,,,,,,,,
ISR,1994,,,,,,27.6604868,25054020000,76.54177135,65.625,,,,,,,,
ISR,1995,,,,,24.95819712,8.346264673,8789260000,24.07441291,65.625,,,,,,,,
ISR,1996,,,,,-5.502346374,7.051651668,8100000000,22.64449705,68.75,,,,,,,,
ISR,1997,7.5,,,,22.49617812,11.65328421,13896080000,29.99493396,68.75,,,,,,,,
ISR,1998,7.5,,,,-7.7875,11.4824916,13820100000,33.80370366,75,,,,,,,,
ISR,1999,11.66666667,,,,73.76136640999999,17.27660588,20933460000,32.07648909,75,,,,,,,,
ISR,2000,12.5,,,,8.588669891,21.0716276,28704830000,43.00805239,78.125,,,,,,,,
ISR,2001,13.33333333,,,,-34.62667386,11.13482305,14989800000,25.99870889,78.125,,,,,,,,
ISR,2002,14.16666667,,,,-30.53675845,9.092125535999999,11370200000,26.98742769,78.125,,,,,,,,
ISR,2003,15,,,,60.19741755,13.55936057,17805460000,25.37508697,78.125,,,,,,,,
ISR,2004,15,,,,13.84639451,21.6447084,30280790000,32.96541063,75,,,,,,,,
ISR,2005,15,,,,23.26687393,28.85120827,42441080000,34.62375323,75,,,,,,,,
ISR,2006,14.16666667,,,,-5.803796873,39.79493394,63163660000,39.05458508,77.5,,,,,,,,
ISR,2007,14.16666667,,,,33.0096745,54.08411548,99551830000,42.3523199,77.5,,,,,,,,
ISR,2008,14.16666667,,,,-34.67592855,43.52272809,95990440000,89.12228460999999,77.5,,,,,,,,
ISR,2009,18.33333333,,,,56.77850272,37.44068093,79544090000,42.14615922,77.5,,,,,,,,
ISR,2010,19.16666667,,,,7.362250854,45.30196394,108232000000,47.55072414,77.5,,,,,,,,
ISR,2011,20,,,,-29.74041714,28.64946506,76610440000,48.81553397,77.5,,,,,,,,
ISR,2012,20,,,,3.103000177,19.32244923,50802180000,31.38737101,80.625,,,,,,,,
ISR,2013,22.5,,,,13.62193498,18.67352953,55578800000,27.33813622,80.625,,,,,,,,
ISR,2014,22.5,,,,8.755271119,15.05953315,47300530000,23.58834677,80.625,,,,,,,,
ISR,2015,26.66666667,,,,4.748998417,18.62136812,56371100000,23.11203341,80.625,,,,,,,,
ISR,2016,26.66666667,,,,-17.01226056,16.14656971,51823858462,23.38427403,80.625,,,,,,,,
ISR,2017,27.5,,,,9.467271747,19.3260106,69037746840,29.88016332,80.625,,,,,,,,
ISR,2018,27.5,,,,-3.818955013,16.64409829,62440270000,33.3074,80.625,,,,,,,,
ISR,2019,23.33333333,,,,18.41743475,17.13212749,68468730000,28.8446,80.625,,,,,,,,
ISR,2020,27.5,,,,17.37783025,25.41548471,104643000000,39.9306,80.625,,,,,,,,
ISR,2021,28.33333333,,,,19.82961816,21.7050384,106291000000,29.3526,80.625,,,,,,,,
ISR,2022,23.33333333,,,,-29.07726771,21.28902697,111767000000,41.451,80.625,,,,,,,,
ISR,2023,24.16666667,,,,,,,,80.625,,,,,,,,
ISR,2024,25,,,,,,,,,,,,,,,,
ITA,1960,,,,,,,,,,,,,,,,,
ITA,1961,,,,,,,,,,,,,,,,,
ITA,1962,,,,,,,,,,,,,,,,,
ITA,1963,,,,,,,,,,,,,,,,,
ITA,1964,,,,,,,,,,,,,,,,,
ITA,1965,,,,,,,,,,,,,,,,,
ITA,1966,,,,,,,,,,,,,,,,,
ITA,1967,,,,,,,,,,,,,,,,,
ITA,1968,,,,,,,,,,,,,,,,,
ITA,1969,,,,,,,,,,,,,,,,,
ITA,1970,,,,,,,,,48.75,,,,,,,,
ITA,1971,,,,,,,,,51.25,,,,,,,,
ITA,1972,,,,,,,,,53.75,,,,,,,,
ITA,1973,,,,,,,,,53.75,,,,,,,,
ITA,1974,,,,,,,,,53.75,,,,,,,,
ITA,1975,,,,,,.717288311,1637000000,,65,,,,,,,,
ITA,1976,,,,,,.557639289,1256000000,,65,,,,,,,,
ITA,1977,,,,,,.33541188,866000000,,65,,,,,,,,
ITA,1978,,,,,,.623209876,1968000000,,71.25,,,,,,,,
ITA,1979,,,,,,.877049133,3460700000,,71.25,,,,,,,,
ITA,1980,,,,,,1.792344291,8573800000,,71.25,,,,,,,,
ITA,1981,,,,,,2.5133686,10850100000,,71.25,,,,,,,,
ITA,1982,,,,,,.650846864,2787300000,,71.25,,,,,,,,
ITA,1983,,,,,,.871879816,3871700000,,71.25,,,,,,,,
ITA,1984,,,,,,.92171982,4045400000,,71.25,,,,,,,,
ITA,1985,,,,,,3.025699866,13714280000,,71.25,,,,,,,,
ITA,1986,,,,,,5.974988593,38351200000,,71.25,,,,,,,,
ITA,1987,,,,,,4.009484578,32379400000,,71.25,,,,,,,,
ITA,1988,,,,,,3.536497196,31604400000,,71.25,,,,,,,,
ITA,1989,,,,,,4.515816805,42033300000,,71.25,,,,,,,,
ITA,1990,,,,,-16.02743403,3.561820468,42170000000,,71.25,,,,,,,,
ITA,1991,,,,,-3.008802735,1.87601808,23433200000,,71.25,,,,,,,,
ITA,1992,,,,,-29.88404925,2.08827155,27632100000,,71.25,,,,,,,,
ITA,1993,,,,,23.5368,6.177864189,65943300000,,71.25,,,,,,,,
ITA,1994,,,,,10.15867337,10.8325285,119347000000,,71.25,,,,,,,,
ITA,1995,,,,,-3.948077142,7.396582407,87085100000,,71.25,,,,,,,,
ITA,1996,,,,,9.361069268,7.7994092,102545000000,,74.375,,,,,,,,
ITA,1997,11.11111111,,,,34.60652998,16.31600234,203132000000,,74.375,,,,,,,,
ITA,1998,11.11111111,,,,53.17121566,38.180516,485935000000,,74.375,,,,,,,,
ITA,1999,11.11111111,,,,4.275309188,42.70748822,535981000000,73.59946479,74.375,,,,,,,,
ITA,2000,11.11111111,,,,-1.988789995,86.07348489,989554000000,128.7871942,74.375,,,,,,,,
ITA,2001,9.841269841000001,,,,-28.20024806,51.16446864,599669000000,113.688341,80,,,,,,,,
ITA,2002,9.841269841000001,,,,-9.641637633,44.97458764,576460000000,120.8320689,80,,,,,,,,
ITA,2003,11.48867314,21.375,6.58333,,37.16502152,46.27310445,732471000000,119.1316423,80,,,,,,,,
ITA,2004,11.52597403,,,,27.29093609,49.65797734,900204000000,114.0130165,80,,,,,,,,
ITA,2005,11.52597403,,,,-.24861821,56.55671541,1054770000000,132.1649626,83.125,,,,,,,,
ITA,2006,17.3015873,,,,30.61532929,61.72637214,1208950000000,117.7735345,89.375,,,,,,,,
ITA,2007,17.3015873,,,,1.596187864,99.59675946,2213560000000,206.3860527,89.375,,,,,,,,
ITA,2008,21.26984127,,,,-52.59906229,57.26664494,1384430000000,265.1711047,89.375,,,,,,,,
ITA,2009,21.26984127,20.5,6.75,,23.0915863,41.94721873,926817000000,141.3158029,89.375,,,,,,,,
ITA,2010,21.26984127,,,,-17.36606921,31.04327546,665858000000,124.4458195,89.375,,,,,,,,
ITA,2011,21.58730159,,,,-27.60952623,36.69750906,846602000000,196.2059386,89.375,,,,,,,,
ITA,2012,21.42857143,,,7,11.028045,37.30373217,782606000000,162.4245899,89.375,,,,,,,,
ITA,2013,31.42857143,,,,23.05810683,35.75988538,769991000000,125.1077422,91.875,,,,,,,,
ITA,2014,31.42857143,19.95833,7.5,,-12.02026955,94.58901598999999,2055660000000,350.0114862,94.375,,,,,,,,
ITA,2015,30.95238095,,,,3.199871628,,,,94.375,,,,,,,,
ITA,2016,30.95238095,,,,-13.00339033,,,,94.375,,,,,,,,
ITA,2017,30.95238095,,,,29.77029524,,,,94.375,,,,,,,,
ITA,2018,35.71428571,,,,-20.94888096,,,,97.5,,,,,,,,
ITA,2019,35.71428571,,,,24.53738209,,,,97.5,,,,,,,,
ITA,2020,35.71428571,,,,2.683523276,,,,97.5,,,,,,,,
ITA,2021,35.71428571,,,,14.87191371,,,,97.5,,,,,,,,
ITA,2022,32.25,,,,-19.40234984,,,,97.5,,,,,,,,
ITA,2023,32.25,,,,,,,,97.5,,,,,,,,
ITA,2024,32.25,,,,,,,,,,,,,,,,
JAM,1960,,,,,,,,,,,,,,,,,
JAM,1961,,,,,,,,,,,,,,,,,
JAM,1962,,,,,,,,,,,,,,,,,
JAM,1963,,,,,,,,,,,,,,,,,
JAM,1964,,,,,,,,,,,,,,,,,
JAM,1965,,,,,,,,,,,,,,,,,
JAM,1966,,,,,,,,,,,,,,,,,
JAM,1967,,,,,,,,,,,,,,,,,
JAM,1968,,,,,,,,,,,,,,,,,
JAM,1969,,,,,,,,,,,,,,,,,
JAM,1970,,,,,,,,,48.75,,,,,,,,
JAM,1971,,,,,,,,,48.75,,,,,,,,
JAM,1972,,,,,,,,,48.75,,,,,,,,
JAM,1973,,,,,,,,,48.75,,,,,,,,
JAM,1974,,,,,,,,,48.75,,,,,,,,
JAM,1975,,,,,,,,,48.75,,,,,,,,
JAM,1976,,,,,,,,,48.75,,,,,,,,
JAM,1977,,,,,,,,,48.75,,,,,,,,
JAM,1978,,,,,,,,,48.75,,,,,,,,
JAM,1979,,,,,,,,,48.75,,,,,,,,
JAM,1980,,,,,,,,,51.25,,,,,,,,
JAM,1981,,,,,,,,,51.25,,,,,,,,
JAM,1982,,,,,,,,,51.25,,,,,,,,
JAM,1983,,,,,,,,,51.25,,,,,,,,
JAM,1984,,,,,,,,,51.25,,,,,,,,
JAM,1985,,,,,,,,,51.25,,,,,,,,
JAM,1986,,,,,,,,,51.25,,,,,,,,
JAM,1987,,,,,,,,,51.25,,,,,,,,
JAM,1988,,,,,,,,,51.25,,,,,,,,
JAM,1989,,,,,,,,,56.875,,,,,,,,
JAM,1990,,,,,,,,,56.875,,,,,,,,
JAM,1991,,,,,,,,,56.875,,,,,,,,
JAM,1992,,,,,,,,,56.875,,,,,,,,
JAM,1993,,,,,,5.391469117,293300000,19.92933342,56.875,,,,,,,,
JAM,1994,,,,,,2.96007804,161400000,8.88228496,56.875,,,,,,,,
JAM,1995,,,,,,1.485210086,97690000,7.025176726,56.875,,,,,,,,
JAM,1996,,,,,,1.84152002,136160000,7.001990137,59.375,,,,,,,,
JAM,1997,11.66666667,,,,7.173999786,1.573920754,132210000,5.770313502,59.375,,,,,,,,
JAM,1998,13.55932203,,,,-21.26269913,.633990665,55710000,2.611447054,59.375,,,,,,,,
JAM,1999,13.33333333,,,,1.899999976,.605937308,53850000,2.132419911,59.375,,,,,,,,
JAM,2000,13.33333333,,,,45.58560181,.847300985,76300000,2.148884157,59.375,,,,,,,,
JAM,2001,13.33333333,,,,4.341258526,1.348598918,124000000,2.627953799,59.375,,,,,,,,
JAM,2002,,,,,40.04000092,1.576292317,153200000,2.53767167,59.375,,,,,,,,
JAM,2003,11.66666667,,,,-3.430000067,,,,59.375,,,,,,,,
JAM,2004,11.66666667,,,,107.4000015,,,,59.375,,,,,,,,
JAM,2005,11.66666667,,,,-14.05064501,,,,59.375,,,,,,,,
JAM,2006,11.66666667,,,,-1.547595224,,,,61.875,,,,,,,,
JAM,2007,13.33333333,,,,.322966777,,,,61.875,,,,,,,,
JAM,2008,13.33333333,,,,-38.1900045,,,,61.875,,,,,,,,
JAM,2009,13.33333333,,,,-15.83186649,,,,61.875,,,,,,,,
JAM,2010,13.33333333,,,,22.36149231,,,,61.875,,,,,,,,
JAM,2011,12.6984127,,,,28.42879221,1.772557977,256040000,5.111741993,61.875,,,,,,,,
JAM,2012,12.6984127,,,,-18.50003278,4.838223896,716400000,,61.875,,,,,,,,
JAM,2013,12.6984127,,,,-18.93283654,.497749431,71000000,,61.875,,,,,,,,
JAM,2014,12.6984127,,,,-4.389354043,.900770119,125200000,4.2617,61.875,,,,,,,,
JAM,2015,12.6984127,,,,74.8622196,4.319773932,612930000,10.3895,68.125,,,,,,,,
JAM,2016,17.46031746,,,8.52,22.80599609,2.895341335,407580000,6.3005,68.125,,,,,,,,
JAM,2017,17.46031746,,,,59.95299431,2.310624233,342180000,3.6383,68.125,,,,,,,,
JAM,2018,17.46031746,,,,29.22015247,3.576361382,562590000,4.666,68.125,,,,,,,,
